tconst	ordering	nconst	category	job	characters
tt34387155	5	nm0645690	actor		"[""Marian Smialek""]"
tt34387155	6	nm1727801	actor		"[""Artur Kulczycki""]"
tt34387155	7	nm1680209	actress		"[""Maria Radosz""]"
tt34387155	8	nm1801973	actress		"[""Kinga Zukowska""]"
tt34387155	9	nm2310852	director		
tt34387155	10	nm1802664	writer		
tt34387155	11	nm1802731	writer		
tt34387155	12	nm0637446	writer	supervising writer	
tt34387155	13	nm8009217	writer	script writer	
tt34387155	14	nm1825456	composer		
tt34387155	15	nm1475025	composer		
tt34387155	16	nm14278829	cinematographer		
tt34387155	17	nm1803925	cinematographer		
tt34387155	18	nm1712414	editor		
tt34387155	19	nm1709701	editor		
tt3438752	1	nm3987782	self		"[""Self""]"
tt3438752	2	nm5008000	director		
tt3438752	3	nm5008246	writer	writer	
tt3438752	4	nm5008000	writer	writer	
tt3438752	5	nm5008246	editor	editor	
tt3438752	6	nm5156959	editor	editor	
tt34418116	1	nm10323737	self		"[""Self - Anchor""]"
tt34422697	1	nm13542094	actor		"[""Candy""]"
tt34422697	2	nm13542094	actor		"[""Shadow Candy""]"
tt34422697	3	nm13542094	actor		"[""Candy\\Shadow Candy""]"
tt34422697	4	nm6668312	actress		"[""Cindy""]"
tt34422697	5	nm6668312	actress		"[""Blackrabbit""]"
tt34422697	6	nm5972127	actor		"[""Popgoes""]"
tt34422697	7	nm5972127	actor		"[""Blackrabbit""]"
tt34422697	8	nm13542093	actor		"[""Stone""]"
tt34422697	9	nm13542093	actor		"[""The Rat""]"
tt34422697	10	nm13754432	actor		"[""Sara""]"
tt34422697	11	nm13754432	actor		"[""Saffron""]"
tt34422697	12	nm13542091	actor		"[""Blake""]"
tt34422697	13	nm13542098	actor		"[""Old Candy""]"
tt34422697	14	nm13542098	actor		"[""The Rat""]"
tt34422697	15	nm13542097	actor		"[""The Cat""]"
tt34422697	16	nm13542097	actor		"[""Piglin 1""]"
tt34422697	17	nm13542099	actor		"[""The Rat""]"
tt34422697	18	nm13542099	actor		"[""Old Candy""]"
tt34422697	19	nm13755861	actor		"[""Blake""]"
tt34423466	1	nm0004804	self		"[""Self - Host""]"
tt34423466	2	nm0336426	self		"[""Self - Announcer""]"
tt34423466	3	nm1757601	self		"[""Self - Model""]"
tt34423466	4	nm3012883	self		"[""Self - Model""]"
tt34438086	1	nm2191015	self		"[""Self - Host""]"
tt3444938	1	nm0266422	self		"[""Self - Host""]"
tt3444938	2	nm0266422	self		"[""Donald Trump""]"
tt3444938	3	nm0266422	self		"[""Sara""]"
tt3444938	4	nm1437310	self		"[""Themselves - House Band""]"
tt3444938	5	nm0383492	self		"[""Self - Announcer""]"
tt3444938	6	nm0383492	self		"[""First Customer""]"
tt3444938	7	nm0383492	self		"[""Higgy""]"
tt3444938	8	nm0859821	self		"[""Self - The Roots: Drums""]"
tt3444938	9	nm0859821	self		"[""Self""]"
tt3444938	10	nm0859821	self		"[""Black Garfunkel""]"
tt3444938	11	nm1437104	self		"[""Self - The Roots: Keyboardist""]"
tt3444938	12	nm1437104	self		"[""Ladysmith Snack Mambazo""]"
tt3444938	13	nm1437104	self		"[""Self""]"
tt3444938	14	nm0873699	self		"[""Self - The Roots: MC""]"
tt3444938	15	nm0873699	self		"[""Self""]"
tt3444938	16	nm0873699	self		"[""Self - Announcer""]"
tt3444938	17	nm3918123	self		"[""Self - Staff Writer""]"
tt3444938	18	nm3918123	self		"[""Shaquille O'Neal""]"
tt3444938	19	nm3918123	self		"[""Two Really Fun Men""]"
tt3444938	20	nm4433674	actor		"[""Hashtag the Dancing Panda""]"
tt3444938	21	nm4433674	actor		"[""Two Really Fun Men""]"
tt3444938	22	nm4433674	actor		"[""Self - Staff Writer""]"
tt3444938	23	nm11436544	self		"[""Self""]"
tt3444938	24	nm11436545	self		"[""Self""]"
tt34482882	1	nm4731502	actress		"[""Svenja Jablonski""]"
tt34482882	2	nm2136287	actress		"[""Dr. Britta Berger""]"
tt34482882	3	nm9622179	actress		"[""Bella Schubert""]"
tt34482882	4	nm11608561	actor		"[""Heiner Jablonski""]"
tt34482882	5	nm12116465	actor		"[""Till Schubert""]"
tt34482882	6	nm10561388	actor		"[""Simon Dahlmann""]"
tt34482882	7	nm0252193	actress		"[""Gisela Böttcher""]"
tt34482882	8	nm2966281	actor		"[""Julius Böttcher""]"
tt34482882	9	nm5635434	actress		"[""Valerie Böttcher""]"
tt34482882	10	nm2627453	actor		"[""Moran Kilic""]"
tt34482882	11	nm1075845	director		
tt34482882	12	nm1656979	director		
tt34482882	13	nm0989980	writer	head writer	
tt34482882	14	nm0376037	writer	story	
tt34482882	15	nm4563847	writer	story	
tt34482882	16	nm6144984	writer	story	
tt34482882	17	nm0226075	producer	producer	
tt34482882	18	nm10477697	editor		
tt34482882	19	nm2408563	editor	lead editor	
tt34482882	20	nm6890169	editor		
tt34482882	21	nm2901651	casting_director		
tt3449638	1	nm0631845	self		"[""Self - Host""]"
tt3449638	2	nm0903872	self		"[""Self - Hostess""]"
tt3449638	3	nm0891655	self		"[""Self - Hostess""]"
tt3449638	4	nm6199487	self		"[""Self - Hostess""]"
tt3449638	5	nm0503133	self		"[""Self""]"
tt3449638	6	nm0462223	archive_footage		"[""Self""]"
tt3449638	7	nm0631838	self		"[""Self""]"
tt3449638	8	nm0476992	self		"[""Self""]"
tt3449638	9	nm0231053	archive_footage		"[""Self""]"
tt3449638	10	nm0307880	self		"[""Self""]"
tt34504652	1	nm15983777	actress		
tt34504652	2	nm11979728	actor		
tt34504652	3	nm8971443	actor		
tt34504652	4	nm13095626	actress		
tt34504652	5	nm10836718	actress		
tt34504652	6	nm6611097	actor		
tt34504652	7	nm15983776	actress		
tt34504652	8	nm2937210	actress		
tt34504652	9	nm1054817	actor		
tt34504652	10	nm7641814	actress		
tt34504652	11	nm8332126	writer		
tt34548028	1	nm3768371	self		"[""Self - Host""]"
tt34548028	2	nm10290689	self		"[""Self - The Bachelor""]"
tt34548028	3	nm4793601	self		"[""Self - Contestant""]"
tt34548028	4	nm16943616	self		"[""Self - Contestant""]"
tt34548028	5	nm16943619	self		"[""Self - Contestant""]"
tt34548028	6	nm16718131	self		"[""Self - Contestant""]"
tt34548028	7	nm16943614	self		"[""Self - Contestant""]"
tt34548028	8	nm16943622	self		"[""Self - Contestant""]"
tt34548028	9	nm16718128	self		"[""Self - Contestant""]"
tt34548028	10	nm16718127	self		"[""Self - Contestant""]"
tt3455222	1	nm3542587	self		"[""Self - Host""]"
tt3455222	2	nm3542587	self		"[""Self""]"
tt3455222	3	nm2681031	self		"[""Self - Host""]"
tt3455222	4	nm1763562	self		"[""Self - Host""]"
tt3455222	5	nm6200663	self		"[""Self - Host""]"
tt3455222	6	nm6200665	self		"[""Self - Host""]"
tt3455222	7	nm10383312	self		"[""Self - Host""]"
tt3455222	8	nm2271332	self		"[""Self""]"
tt3455222	9	nm11499487	self		"[""Self""]"
tt3456134	1	nm5043857	self		"[""Self - Host""]"
tt3456134	2	nm4817193	self		"[""Self - Waiter""]"
tt3456134	3	nm6363048	self		"[""Self - Owner, Looney's Southern BBQ""]"
tt3456134	4	nm0169680	director		
tt3456134	5	nm2130147	editor		
tt3456134	6	nm2462659	casting_director		
tt3456134	7	nm3711030	casting_director	casting_director	
tt3456346	1	nm1368788	actress		"[""Bella""]"
tt3456346	2	nm1696211	actress		"[""Buffy""]"
tt3456346	3	nm1131580	actor		"[""Announcer""]"
tt3456346	4	nm2635989	actress		"[""Michonne""]"
tt3456346	5	nm3530949	actress		"[""Lisbeth""]"
tt3456346	6	nm1239895	actress		"[""Hermione""]"
tt3456346	7	nm0949440	actress		"[""Katniss""]"
tt3456346	8	nm2977780	director		
tt3456346	9	nm2563825	writer	writer	
tt3456346	10	nm6341528	producer	producer	
tt3456346	11	nm2545698	composer		
tt3456346	12	nm1826690	cinematographer		
tt3456346	13	nm2977780	editor		
tt3456346	14	nm2563825	editor	editor	
tt3456346	15	nm3747549	production_designer		
tt34567572	1	nm0319880	self		"[""Self - Host""]"
tt3457120	1	nm2154335	self		"[""Self - Host""]"
tt3457120	2	nm1941565	self		"[""Self - Power Panel""]"
tt3457120	3	nm1449969	self		"[""Self""]"
tt3457120	4	nm2886912	self		"[""Self""]"
tt3457120	5	nm1774664	self		"[""Self - 9""]"
tt3457120	6	nm1774664	self		"[""11 Survivor""]"
tt3457120	7	nm0804619	self		"[""Self - Civil Rights Activist""]"
tt3457120	8	nm1988433	self		"[""Self - Democratic Consultant""]"
tt3457120	9	nm4624876	self		"[""Self - Power Panel""]"
tt34581730	1	nm8671673	actress		"[""Clarissa""]"
tt34581730	2	nm8671673	actress		"[""Ashley""]"
tt34581730	3	nm16642801	actor		"[""Mikey""]"
tt34581730	4	nm8376920	actor		"[""Cody""]"
tt34581730	5	nm8376920	actor		"[""Judith""]"
tt34581730	6	nm6774389	actor		"[""Tyrone""]"
tt34581730	7	nm6774389	actor		"[""Joseph""]"
tt34581730	8	nm6774389	actor		"[""Principal Steinbeck""]"
tt34581730	9	nm6774390	actor		"[""Freddy""]"
tt34581730	10	nm6774388	actor		"[""Junior""]"
tt34581730	11	nm6774388	actor		"[""Tyler""]"
tt34581730	12	nm14275410	actor		"[""Alex""]"
tt34581730	13	nm6774388	director		
tt34581730	14	nm6774388	writer		
tt34620472	1	nm13541694	self		"[""Self - Presenter""]"
tt34620472	2	nm0152916	director		
tt34620472	3	nm3078639	cinematographer		
tt34624331	1	nm12548712	actress		
tt34624331	2	nm11017625	actor		
tt34624331	3	nm11819218	actress		
tt34624331	4	nm13814026	actress		
tt34624331	5	nm12031600	actress		
tt34624331	6	nm12839785	actress		
tt34624331	7	nm13814025	director		
tt34624331	8	nm11479497	writer		
tt34624331	9	nm12101845	producer	producer	
tt34624331	10	nm8725866	composer		
tt34624331	11	nm13666175	cinematographer		
tt34624331	12	nm13814027	editor		
tt34624492	1	nm5696402	actor		
tt34624492	2	nm12548712	actress		
tt34624492	3	nm11017625	actor		
tt34624492	4	nm11819218	actress		
tt34624492	5	nm13814026	actress		
tt34624492	6	nm12031600	actress		
tt34624492	7	nm12839785	actress		
tt34624492	8	nm13814025	director		
tt34624492	9	nm11479497	writer		
tt34624492	10	nm12101845	producer	producer	
tt34624492	11	nm8725866	composer		
tt34624492	12	nm13666175	cinematographer		
tt34624492	13	nm13814027	editor		
tt34625071	1	nm0586150	actor		"[""Tatutu""]"
tt34625071	2	nm0667904	actor		"[""Comisarul Costoiu""]"
tt34625071	3	nm7806094	actress		"[""Maria Udrea""]"
tt34625071	4	nm2813406	actor		"[""Laurentiu Achim""]"
tt34625071	5	nm0849113	actress		"[""Luminita Achim""]"
tt34625071	6	nm0412197	actor		"[""Pelicanu'""]"
tt34625071	7	nm6030704	actor		"[""Ciomag""]"
tt34625071	8	nm4126942	actor		"[""Ovidel Stavrositu""]"
tt34625071	9	nm7148963	actor		"[""Mircea""]"
tt34625071	10	nm2734767	actor		"[""Ciroza""]"
tt34625071	11	nm3901274	editor	senior editor	
tt34625605	1	nm0410907	actor		"[""Narrator""]"
tt3465668	1	nm2832520	editor		
tt3465668	2	nm3296849	editor		
tt3465668	3	nm3538696	editor		
tt3465668	4	nm1496845	editor		
tt34657213	1	nm9896214	self		"[""Self - Host""]"
tt34673174	1	nm16467641	self		"[""Self - Host""]"
tt34683602	1	nm5073405	self		"[""Self""]"
tt34683602	2	nm10035730	self		"[""Self - Host""]"
tt34683777	1	nm16742317	actor		
tt34683777	2	nm9527613	actress		
tt34683777	3	nm16742318	actor		
tt34683777	4	nm11725061	actor		
tt34683777	5	nm11478094	actor		
tt34683777	6	nm4976016	actor		
tt34683777	7	nm16742315	actor		
tt34683777	8	nm11490759	actor		
tt34683777	9	nm12629587	actress		
tt34683777	10	nm0638462	actress		
tt34683777	11	nm5262331	director		
tt34683777	12	nm4596616	director		
tt34683777	13	nm7141603	writer	writer	
tt34683777	14	nm3439968	writer	staff writer	
tt34683777	15	nm7141604	writer		
tt34683777	16	nm7519317	composer	main composer	
tt34683777	17	nm2610155	cinematographer	director of photography	
tt34683777	18	nm2712343	cinematographer		
tt34683777	19	nm2192370	editor		
tt34683777	20	nm7141606	editor		
tt34702195	1	nm14550898	actor		"[""Manohar Yadav""]"
tt34702195	2	nm13879772	actress		"[""Pallavi Sharma""]"
tt34702195	3	nm0591341	actress		"[""Rekha Tripathi""]"
tt34702195	4	nm10015835	actor		"[""Varun Mehta""]"
tt34702195	5	nm1276931	actor		"[""Rakesh Tripathi""]"
tt34702195	6	nm9080744	actress		"[""Tanvi Sharma Tripathi""]"
tt34702195	7	nm7480670	actress		"[""Deepika Sharma Mehta""]"
tt34702195	8	nm0856899	actor		"[""Jaydev Sharma""]"
tt34702195	9	nm13006529	actor		"[""Akash Awasthi""]"
tt34702195	10	nm6487007	director		
tt34702195	11	nm1276122	director		
tt34702195	12	nm13725090	producer	producer	
tt34702195	13	nm15593108	producer	producer	
tt34702195	14	nm9638739	producer	producer	
tt34702195	15	nm3058370	producer	producer	
tt34717863	1	nm16037642	actress		
tt34717863	2	nm1616483	actor		
tt34717863	3	nm16058811	actor		
tt34717863	4	nm5672764	actor		
tt34717863	5	nm16058810	actor		
tt34717863	6	nm16014806	actor		
tt34717863	7	nm15495416	actress		
tt34717863	8	nm1748770	actress		
tt34717863	9	nm1495762	actress		
tt34717863	10	nm1748841	actress		
tt34717863	11	nm1095768	director		
tt34717863	12	nm1095768	producer	producer	
tt34721650	1	nm0052442	self		"[""Self - Host""]"
tt34721650	2	nm7768324	self		"[""Self - CEO, MyPillow""]"
tt34721650	3	nm7768324	self		"[""Self - CEO of MyPillow""]"
tt34721650	4	nm7768324	self		"[""Self""]"
tt34721650	5	nm10299356	self		"[""Self - War Room International Correspondent""]"
tt34721650	6	nm10299356	self		"[""Self - Guest Host""]"
tt34721650	7	nm10299356	self		"[""Self - WarRoom International Correspondent""]"
tt34721650	8	nm7903169	self		"[""Self - Co-Host of War Room, Executive Editor""]"
tt34721650	9	nm7903169	self		"[""Self""]"
tt34721650	10	nm7903169	self		"[""Self - Co-Host of War Room & Executive Editor""]"
tt34721650	11	nm10918093	self		"[""Self - Founder and President, Article III Project""]"
tt34721650	12	nm10918093	self		"[""Self""]"
tt34721650	13	nm10918093	self		"[""Self - Founder and President, The Article III Project""]"
tt34721650	14	nm7646145	self		"[""Self - Vice Provost for Engagement, Liberty University""]"
tt34721650	15	nm7646145	self		"[""Self - Dean, Liberty University School of Business""]"
tt34721650	16	nm7646145	self		"[""Self""]"
tt34721650	17	nm12637258	self		"[""Self - JoeBot.xyz""]"
tt34721650	18	nm12637258	self		"[""Self""]"
tt34721650	19	nm12637258	self		"[""Self - Guest Host""]"
tt34721650	20	nm8818588	self		"[""Self - Host, Law and Border""]"
tt34721650	21	nm8818588	self		"[""Self - Real America's Voice Correspondent""]"
tt34721650	22	nm8818588	self		"[""Self - Host, 'Law and Border'""]"
tt34721650	23	nm9059415	self		"[""Self - Editor-in-Chief, The National Pulse""]"
tt34721650	24	nm9059415	self		"[""Self - The National Pulse""]"
tt34721650	25	nm9059415	self		"[""Self - TheNationalPulse""]"
tt34721650	26	nm12330155	self		"[""Self - Senior National Security Fellow, Center for Immigration Studies""]"
tt34721650	27	nm12330155	self		"[""Self""]"
tt34721650	28	nm12330155	self		"[""Self - Center for Immigration Studies""]"
tt34722143	1	nm12224982	self		"[""Self - Presenter""]"
tt34722143	2	nm13447102	self		"[""Self""]"
tt34722143	3	nm0861610	self		"[""Self""]"
tt34722143	4	nm2173668	self		"[""Self""]"
tt34722143	5	nm0731847	self		"[""Self""]"
tt34722143	6	nm2439987	self		"[""Self""]"
tt34722143	7	nm0472903	self		"[""Self""]"
tt34722143	8	nm12734044	self		"[""Self""]"
tt34722143	9	nm4127163	self		"[""Self""]"
tt34722143	10	nm8251902	self		"[""Self""]"
tt34724667	1	nm1905601	self		"[""Self""]"
tt34724667	2	nm8000701	self		"[""Self""]"
tt34724667	3	nm0319814	self		"[""Self""]"
tt34724667	4	nm1501293	self		"[""Self""]"
tt34724667	5	nm0561272	self		"[""Self""]"
tt34724667	6	nm5439973	self		"[""Self""]"
tt34724667	7	nm5920235	self		"[""Self""]"
tt34724667	8	nm3078090	self		"[""Self""]"
tt34724667	9	nm1091294	self		"[""Self""]"
tt34724667	10	nm11255049	self		"[""Self""]"
tt34724667	11	nm1999687	director		
tt34724667	12	nm14720355	director		
tt34724667	13	nm9432277	writer		
tt34724667	14	nm1999687	writer		
tt34724667	15	nm5573638	writer		
tt34724667	16	nm5269060	producer	producer	
tt34724667	17	nm11644957	editor		
tt34724667	18	nm14158096	editor		
tt34724667	19	nm5012096	editor		
tt34724667	20	nm3163684	editor		
tt3472546	1	nm0000092	actor		"[""Narrator""]"
tt3472546	2	nm0191906	actor		"[""Tigger""]"
tt3472546	3	nm0394251	actor		"[""Roo""]"
tt3472546	4	nm0266255	director		
tt3472546	5	nm0266255	writer	screenplay	
tt3472546	6	nm0349966	writer	story	
tt3472546	7	nm0008859	producer	producer	
tt3472546	8	nm0279352	editor	supervising editor	
tt34727315	1	nm12196963	actress		
tt34727315	2	nm15707597	actress		
tt34727315	3	nm15290266	actor		
tt34727315	4	nm15707598	actress		
tt34727315	5	nm7550132	actress		
tt34727315	6	nm15707596	actor		
tt34727315	7	nm13612410	actress		
tt34727315	8	nm12938058	actress		
tt34727315	9	nm12559941	director		
tt34727315	10	nm13796548	producer	producer	
tt34727315	11	nm13796549	producer	producer	
tt34727315	12	nm15108566	cinematographer		
tt34727315	13	nm15707599	editor		
tt34734548	1	nm16502784	self		"[""Self - Host""]"
tt34734548	2	nm3508924	actor		"[""Guest""]"
tt34734548	3	nm3555224	actor		"[""Guest""]"
tt34734548	4	nm16503525	actor		"[""Guest""]"
tt34734548	5	nm16503526	actor		"[""Guest""]"
tt34734548	6	nm16760474	actor		"[""Guest""]"
tt34734548	7	nm9430713	actor		"[""Guest""]"
tt34734548	8	nm16759947	actor		"[""Guest""]"
tt34734548	9	nm16759948	actor		"[""Guest""]"
tt34734548	10	nm3962787	actor		"[""Guest""]"
tt34734881	1	nm13581086	actor		"[""Guest""]"
tt34734881	2	nm3508924	actor		"[""Guest""]"
tt34734881	3	nm16502784	self		"[""Self - Host""]"
tt34734881	4	nm3555224	actor		"[""Guest""]"
tt34734881	5	nm16503526	actor		"[""Guest""]"
tt34737476	1	nm16757905	actress		
tt34737476	2	nm14878450	actor		
tt34737476	3	nm10303853	actor		
tt34737476	4	nm11613244	actress		
tt34737476	5	nm14878451	actor		
tt34737476	6	nm11638863	actor		
tt34737476	7	nm8186984	actress		
tt34737476	8	nm3860307	actress		
tt34737476	9	nm14260853	actor		
tt34737476	10	nm11498540	director		
tt34737476	11	nm5728963	writer		
tt34737476	12	nm14878452	writer		
tt34737476	13	nm5928226	producer	producer	
tt34737476	14	nm7551384	producer	producer	
tt34737476	15	nm14878453	editor		
tt3475110	1	nm2226464	director		
tt3475474	1	nm0367724	self		"[""Self - Host""]"
tt3475474	2	nm2201014	self		"[""Self""]"
tt3475474	3	nm1905291	writer		
tt3475474	4	nm4414555	writer	writer	
tt3475474	5	nm7519913	producer	producer	
tt3475474	6	nm7518225	producer	producer	
tt3476112	1	nm2248612	self		"[""Self""]"
tt3476112	2	nm3470753	actor		"[""Announcer""]"
tt3476112	3	nm1617857	self		"[""Self - Host""]"
tt3476112	4	nm1941244	director		
tt3476112	5	nm1940442	producer	producer	
tt3476112	6	nm2961817	editor		
tt3476112	7	nm4502283	editor		
tt34764835	1	nm0840754	self		"[""Self""]"
tt34764835	2	nm0658041	self		"[""Self""]"
tt34764835	3	nm11484841	self		"[""Self""]"
tt34764835	4	nm0000264	self		"[""Self""]"
tt34764835	5	nm0025745	self		"[""Self""]"
tt34764835	6	nm9152381	self		"[""Self""]"
tt34764835	7	nm0992596	self		"[""Self""]"
tt34764835	8	nm2319146	self		"[""Self""]"
tt34764835	9	nm1145000	self		"[""Self""]"
tt34764835	10	nm1832584	self		"[""Self""]"
tt3476524	1	nm1186870	self		"[""Self""]"
tt3476524	2	nm1186870	self		"[""Self - Commentator""]"
tt3476524	3	nm1186870	self		"[""Self - Analyst""]"
tt3476524	4	nm0924972	self		"[""Self""]"
tt3476524	5	nm0924972	self		"[""Self - Spectator""]"
tt3476524	6	nm0924972	self		"[""Self - 1984 Masters Champion""]"
tt3476524	7	nm1187003	self		"[""Self""]"
tt3476524	8	nm1187003	self		"[""Self - Shot of the Tournament Contender""]"
tt3476524	9	nm1187003	self		"[""Self - Shot of the Tournament Runner-Up""]"
tt3476524	10	nm0205506	self		"[""Self""]"
tt3476524	11	nm0205506	self		"[""Self - Analyst""]"
tt3476524	12	nm0205506	self		"[""Self - Commentator""]"
tt3476524	13	nm0663617	self		"[""Self""]"
tt3476524	14	nm0663617	self		"[""Self - Analyst""]"
tt3476524	15	nm0663617	self		"[""Self - Commentator""]"
tt3476524	16	nm2218090	self		"[""Self""]"
tt3476524	17	nm2218090	self		"[""Self - Commentator""]"
tt3476524	18	nm2218090	self		"[""Self - Analyst""]"
tt3476524	19	nm0992800	self		"[""Self - Commentator""]"
tt3476524	20	nm0992800	self		"[""Self""]"
tt3476524	21	nm0992800	self		"[""Self - Analyst & Commentator""]"
tt3476524	22	nm2519326	self		"[""Self""]"
tt3476524	23	nm2519326	self		"[""Self - Interviewee""]"
tt3476524	24	nm2519326	self		"[""Self - Two Time Masters Champion""]"
tt3476524	25	nm1183955	self		"[""Self - Commentator""]"
tt3476524	26	nm0410182	self		"[""Self - Presenter""]"
tt34766938	1	nm2333860	actress		"[""Kasia Górka-Sadowska""]"
tt34766938	2	nm3369166	actress		"[""Klara Pyrka""]"
tt34766938	3	nm2805534	actor		"[""Stas Pyrka""]"
tt34766938	4	nm0523653	actress		"[""Barbara Jakubik-Grzelak""]"
tt34766938	5	nm2763243	actor		"[""Hubert Pyrka""]"
tt34766938	6	nm1847247	actress		"[""Anita Szymczak""]"
tt34766938	7	nm0874486	actress		"[""Elzbieta Zelenska""]"
tt34766938	8	nm2762168	actress		"[""Agata Pyrka""]"
tt34766938	9	nm2762076	actress		"[""Iwona Pyrka""]"
tt34766938	10	nm4038772	director		
tt34766938	11	nm2759548	writer	screenplay	
tt34766938	12	nm2102093	cinematographer		
tt34766938	13	nm0844260	editor		
tt34792529	1	nm12224982	self		"[""Self - Presenter""]"
tt34792529	2	nm13447102	self		"[""Self""]"
tt34792529	3	nm0731847	self		"[""Self""]"
tt34792529	4	nm2800579	director		
tt34792529	5	nm2800579	writer		
tt34792529	6	nm13714534	writer	additional writer	
tt34792529	7	nm0838837	producer	executive producer	
