id,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres
242,tt0154053,tvSeries,ABC News Nightline,ABC News Nightline,0.0,1979.0,,30,"News,Talk-Show"
243,tt0155429,tvSeries,Families,Families,0.0,1990.0,1993.0,30,Drama
244,tt0155443,tvSeries,Que Rei Sou Eu?,Que Rei Sou Eu?,0.0,1989.0,,,"Adventure,Comedy"
245,tt0155446,tvSeries,Samson en Gert,Samson en Gert,0.0,1990.0,2019.0,,"Comedy,Family"
246,tt0159187,tvSeries,Mogul,The Troubleshooters,0.0,1965.0,1972.0,50,Drama
247,tt0159848,tvSeries,La antorcha encendida,La antorcha encendida,0.0,1996.0,1996.0,,"Drama,History,Romance"
248,tt0159877,tvSeries,Home,Home,0.0,1954.0,1957.0,60,"Family,Talk-Show"
249,tt0159879,tvSeries,Howard Stern,Howard Stern,0.0,1994.0,2009.0,60,"Comedy,Talk-Show"
250,tt0159881,tvSeries,Jeopardy!,Jeopardy!,0.0,1984.0,,30,"Family,Game-Show"
251,tt0159884,tvSeries,Knight Errant Limited,Knight Errant Limited,0.0,1959.0,1961.0,60,"Crime,Drama"
252,tt0160999,tvSeries,The Tourist Trap,The Tourist Trap,0.0,1998.0,,,Reality-TV
253,tt0161195,tvSeries,Special Investigation Unit,Tokusô saizensen,0.0,1977.0,1987.0,54,"Action,Drama"
254,tt0161203,tvSeries,Torre de Babel,Torre de Babel,0.0,1998.0,1999.0,55,"Action,Comedy,Drama"
255,tt0162076,tvSeries,Familie,Familie,0.0,1991.0,,30,"Drama,Family"
256,tt0163499,tvSeries,Take the High Road,Take the High Road,0.0,1980.0,2003.0,30,Drama
257,tt0163958,tvSeries,The Riordans,The Riordans,0.0,1965.0,1979.0,30,"Drama,Romance"
258,tt0165001,tvSeries,CBS News Sunday Morning with Jane Pauley,CBS News Sunday Morning,0.0,1979.0,,90,"News,Talk-Show"
259,tt0166034,tvSeries,Bellbird,Bellbird,0.0,1967.0,1977.0,60,Drama
260,tt0166064,tvSeries,Who Wants to Be a Millionaire,Who Wants to Be a Millionaire,0.0,1998.0,,60,Game-Show
261,tt0166905,tvSeries,Camping Satumaa,Camping Satumaa,0.0,1998.0,1998.0,25,Comedy
262,tt0166909,tvSeries,Les cinq dernières minutes,Les cinq dernières minutes,0.0,1958.0,1996.0,90,"Crime,Drama"
263,tt0167515,tvSeries,Access Hollywood,Access Hollywood,0.0,1996.0,,30,"News,Talk-Show"
264,tt0167645,tvSeries,La maison Deschênes,La maison Deschênes,0.0,1987.0,1990.0,30,Drama
265,tt0167716,tvSeries,Le 16 à Kerbriant,Le 16 à Kerbriant,0.0,1972.0,1972.0,13,Drama
266,tt0167735,tvSeries,Total Request Live,Total Request Live,0.0,1998.0,2019.0,30,Music
267,tt0168278,tvSeries,"Adieu, mes quinze ans...","Adieu, mes quinze ans...",0.0,1971.0,,13,Drama
268,tt0168296,tvSeries,Arpad le tzigane,Arpad le tzigane,0.0,1973.0,1974.0,26,Adventure
269,tt0168309,tvSeries,Bonjour Paris,Bonjour Paris,0.0,1976.0,,13,Drama
270,tt0168372,tvSeries,The Roseanne Show,The Roseanne Show,0.0,1997.0,2000.0,60,"Comedy,Talk-Show"
271,tt0169469,tvSeries,Marked Personal,Marked Personal,0.0,1973.0,1974.0,30,
272,tt0170511,tvMiniSeries,La rivière Espérance,La rivière Espérance,0.0,1995.0,,90,"Adventure,Drama"
273,tt0170980,tvSeries,The Mike Douglas Show,The Mike Douglas Show,0.0,1961.0,1982.0,89,"Comedy,Music,Talk-Show"
274,tt0171015,tvSeries,Stawiam na Tolka Banana,Stawiam na Tolka Banana,0.0,1973.0,,30,"Adventure,Family"
275,tt0171998,tvSeries,Extrême limite,Extrême limite,0.0,1994.0,1999.0,26,"Adventure,Drama,Romance"
276,tt0172014,tvSeries,"Josephine, Guardian Angel","Joséphine, ange gardien",0.0,1997.0,,90,"Comedy,Drama,Fantasy"
277,tt0174373,tvSeries,O Amigo Público,O Amigo Público,0.0,1998.0,1999.0,,"Comedy,Talk-Show"
278,tt0174397,tvSeries,Hey Hey It's Saturday,Hey Hey It's Saturday,0.0,1971.0,2010.0,120,"Comedy,Fantasy,Music"
279,tt0175383,tvSeries,Barátok közt,Barátok közt,0.0,1998.0,2022.0,25,
280,tt0177440,tvSeries,Family Feud,Family Feud,0.0,1999.0,,30,"Comedy,Game-Show"
281,tt0177446,tvSeries,Hotel Cæsar,Hotel Cæsar,0.0,1998.0,2017.0,30,Drama
282,tt0178146,tvSeries,Judge Mills Lane,Judge Mills Lane,0.0,1998.0,,,Reality-TV
283,tt0179055,tvSeries,Vivere,Vivere,0.0,1999.0,2008.0,25,Drama
284,tt0179562,tvSeries,Celebrity Cooks,Celebrity Cooks,0.0,1975.0,,30,Talk-Show
285,tt0179572,tvSeries,Hammerman,Hammerman,0.0,1991.0,1992.0,30,"Animation,Comedy,Family"
286,tt0181261,tvSeries,This Morning,This Morning,0.0,1988.0,,150,Talk-Show
287,tt0181793,tvSeries,Rosa... de lejos,Rosa... de lejos,0.0,1980.0,1981.0,60,"Drama,Romance"
288,tt0183068,tvSeries,Family Affairs,Family Affairs,0.0,1997.0,2005.0,30,Drama
289,tt0184122,tvSeries,Holby City,Holby City,0.0,1999.0,2022.0,60,Drama
290,tt0185049,tvSeries,"The $10,000 Pyramid","The $10,000 Pyramid",0.0,1973.0,1991.0,30,Game-Show
291,tt0185065,tvSeries,Fox and Friends,Fox & Friends,0.0,1998.0,,180,"News,Talk-Show"
292,tt0185819,tvSeries,Secret Lives,Salatut elämät,0.0,1999.0,,21,Drama
293,tt0187637,tvSeries,Follow Your Heart,Follow Your Heart,0.0,1953.0,,15,
294,tt0189307,tvSeries,Siebenstein,Siebenstein,0.0,1988.0,2019.0,25,Family
295,tt0192897,tvSeries,Film '72,Film '72,0.0,1971.0,2018.0,30,Talk-Show
296,tt0192906,tvSeries,The Late Late Show with Craig Kilborn,The Late Late Show with Craig Kilborn,0.0,1999.0,2004.0,60,"Comedy,Talk-Show"
297,tt0193671,tvSeries,The CBS Evening News,CBS Evening News with Walter Cronkite,0.0,1962.0,1981.0,30,News
298,tt0194597,tvSeries,Blockbusters,Blockbusters,0.0,1983.0,2012.0,30,Game-Show
299,tt0194599,tvSeries,Bobino,Bobino,0.0,1957.0,,,Family
300,tt0195447,tvSeries,Bouillon de culture,Bouillon de culture,0.0,1991.0,2001.0,,"Documentary,Talk-Show"
301,tt0195448,tvSeries,C'est cool!,C'est cool!,0.0,1996.0,1997.0,26,Comedy
302,tt0196249,tvSeries,General Hospital,General Hospital,0.0,1972.0,1980.0,30,"Drama,Romance"
303,tt0197176,tvSeries,Password Plus,Password Plus,0.0,1979.0,1982.0,30,Game-Show
304,tt0198063,tvSeries,The Better Sex,The Better Sex,0.0,1977.0,1978.0,30,Game-Show
305,tt0198099,tvSeries,Daddio,Daddio,0.0,2000.0,2000.0,30,Comedy
306,tt0198118,tvSeries,Fractured Phrases,Fractured Phrases,0.0,1965.0,,30,Game-Show
307,tt0198226,tvSeries,Say When!,Say When!,0.0,1961.0,1965.0,25,"Family,Game-Show"
308,tt0198798,tvMiniSeries,Na vsyu ostavshuyusya zhizn...,Na vsyu ostavshuyusya zhizn...,0.0,1975.0,,270,"Drama,War"
309,tt0199180,tvSeries,Andrea Celeste,Andrea Celeste,0.0,1979.0,,60,Drama
310,tt0199191,tvSeries,Caiga quien caiga - CQC,Caiga quien caiga - CQC,0.0,1995.0,2014.0,90,"Comedy,Horror,News"
311,tt0199192,tvSeries,Candid Camera,Candid Camera,0.0,1960.0,1976.0,,"Comedy,Reality-TV"
312,tt0199236,tvSeries,Late Night Line-Up,Late Night Line-Up,0.0,1964.0,1972.0,,Talk-Show
313,tt0199249,tvSeries,Mr. Dressup,Mr. Dressup,0.0,1967.0,1996.0,30,Family
314,tt0199250,tvSeries,Passionate Revenge,Mía sólo mía,0.0,1997.0,,60,"Drama,Romance"
315,tt0199278,tvSeries,The Trouble with Tracy,The Trouble with Tracy,0.0,1970.0,,30,Comedy
316,tt0202741,tvSeries,The Man Show,The Man Show,0.0,1999.0,2004.0,30,"Comedy,Talk-Show"
317,tt0202765,tvSeries,Terra Nostra,Terra Nostra,0.0,1999.0,2000.0,60,"Drama,Romance"
318,tt0203259,tvSeries,Law & Order: Special Victims Unit,Law & Order: Special Victims Unit,0.0,1999.0,,60,"Crime,Drama,Mystery"
319,tt0204094,tvSeries,Incantesimo,Incantesimo,0.0,1998.0,2008.0,25,"Drama,Romance"
320,tt0205659,tvSeries,The Magician,The Magician,0.0,1999.0,1999.0,30,"Action,Adventure,Animation"
321,tt0205665,tvSeries,As Minas de Prata,As Minas de Prata,0.0,1966.0,1967.0,,"Drama,Romance"
322,tt0205690,tvSeries,O Segredo de Laura,O Segredo de Laura,0.0,1964.0,,,
323,tt0206467,tvSeries,Action,Action,0.0,1999.0,2000.0,30,Comedy
324,tt0207255,tvSeries,Kalkofes Mattscheibe,Kalkofes Mattscheibe,0.0,1994.0,2021.0,25,Comedy
325,tt0208623,tvSeries,Jul i Gammelby,Jul i Gammelby,0.0,1979.0,1979.0,15,Family
326,tt0208648,tvSeries,Tres mujeres,Tres mujeres,0.0,1999.0,2000.0,,"Drama,Romance"
327,tt0209525,tvSeries,Os Adolescentes,Os Adolescentes,0.0,1981.0,,,
328,tt0209533,tvSeries,"Ana Maria, Meu Amor","Ana Maria, Meu Amor",0.0,1965.0,,,
329,tt0209556,tvSeries,Bel Ami,Bel Ami,0.0,1972.0,,,
330,tt0209573,tvSeries,Cara a Cara,Cara a Cara,0.0,1979.0,,,"Drama,Romance"
331,tt0209577,tvSeries,Champagne,Champagne,0.0,1983.0,,50,"Drama,Romance"
332,tt0209604,tvSeries,Dona Xepa,Dona Xepa,0.0,1977.0,1977.0,,"Comedy,Drama,Romance"
333,tt0209620,tvSeries,Eu Compro Esta Mulher,Eu Compro Esta Mulher,0.0,1966.0,,,
334,tt0209655,tvSeries,Os irmãos Corsos,Os irmãos Corsos,0.0,1966.0,,,
335,tt0209679,tvSeries,O Mapa da Mina,O Mapa da Mina,0.0,1993.0,,24,
336,tt0209683,tvSeries,Marina,Marina,0.0,1980.0,,,"Drama,Romance"
337,tt0209687,tvSeries,A Menina do Veleiro Azul,A Menina do Veleiro Azul,0.0,1969.0,,,
338,tt0209700,tvSeries,Secrets of Sand,Mulheres de Areia,0.0,1973.0,,60,"Drama,Romance"
339,tt0209725,tvSeries,Paixão Proibida,Paixão Proibida,0.0,1967.0,,,
340,tt0209791,tvSeries,"Sem Lenço, Sem Documento","Sem Lenço, Sem Documento",0.0,1977.0,,,"Drama,Romance"
341,tt0209827,tvSeries,As Três Marias,As Três Marias,0.0,1980.0,1981.0,,"Comedy,Drama,Romance"
342,tt0210434,tvSeries,El niño que vino del mar,El niño que vino del mar,0.0,1999.0,1999.0,60,"Adventure,Drama,Romance"
343,tt0211143,tvSeries,Crónicas de un pueblo,Crónicas de un pueblo,0.0,1971.0,1974.0,50,Comedy
344,tt0211157,tvSeries,The Lot,The Lot,0.0,1999.0,2001.0,26,"Comedy,Drama"
345,tt0211768,tvSeries,Agujetas de color de rosa,Agujetas de color de rosa,0.0,1994.0,1996.0,60,Drama
346,tt0211866,tvSeries,Simplemente María,Simplemente María,0.0,1989.0,1990.0,,"Drama,Romance"
347,tt0211873,tvSeries,Te sigo amando,Te sigo amando,0.0,1996.0,1997.0,45,"Drama,Romance"
348,tt0212710,tvSeries,Yo compro esa mujer,Yo compro esa mujer,0.0,1990.0,1990.0,25,"Drama,Mystery,Romance"
349,tt0213327,tvSeries,Andromeda,Andromeda,0.0,2000.0,2005.0,43,"Action,Adventure,Drama"
350,tt0213360,tvSeries,Mundo de juguete,Mundo de juguete,0.0,1974.0,1977.0,30,"Drama,Family,Fantasy"
351,tt0214341,tvSeries,Dragon Ball Z,Dragon Ball Z,0.0,1996.0,2003.0,24,"Action,Adventure,Animation"
352,tt0214346,tvSeries,Extraños caminos del amor,Extraños caminos del amor,0.0,1981.0,,,"Drama,Mystery,Romance"
353,tt0214364,tvSeries,Polizeiinspektion 1,Polizeiinspektion 1,0.0,1977.0,1988.0,25,Crime
354,tt0214371,tvSeries,Shemesh,Shemesh,0.0,1997.0,2004.0,25,Comedy
355,tt0214381,tvSeries,Volver a empezar,Volver a empezar,0.0,1994.0,1995.0,,"Adventure,Musical"
356,tt0215445,tvSeries,Trauma: Life in the E.R.,Trauma: Life in the E.R.,0.0,1997.0,,24,"Documentary,Reality-TV"
357,tt0216459,tvSeries,Café con aroma de mujer,Café con aroma de mujer,0.0,1993.0,,60,"Drama,Romance"
358,tt0216470,tvSeries,Esther,Esther,0.0,1994.0,,60,Talk-Show
359,tt0217203,tvSeries,Eastern Championship Wrestling,ECW Hardcore TV,0.0,1993.0,2000.0,,"Action,Sport"
360,tt0217211,tvSeries,Loose Women,Loose Women,0.0,1999.0,,60,Talk-Show
361,tt0217925,tvMiniSeries,Colette,Colette,0.0,1985.0,,,"Biography,Drama,History"
362,tt0218754,tvSeries,Como pan caliente,Como pan caliente,0.0,1996.0,1997.0,60,Comedy
363,tt0218784,tvSeries,Regalo del cielo,Regalo del cielo,0.0,1991.0,,60,"Comedy,Family,Fantasy"
364,tt0218789,tvSeries,Les shadoks,Les shadoks,0.0,1968.0,,2,"Animation,Comedy"
365,tt0219436,tvSeries,Clave de sol,Clave de sol,0.0,1987.0,1990.0,60,"Comedy,Drama,Romance"
366,tt0219447,tvSeries,Pelito,Pelito,0.0,1982.0,,60,"Comedy,Drama,Family"
367,tt0220195,tvSeries,Amándote,Amándote,0.0,1988.0,,60,"Drama,Romance"
368,tt0220197,tvMiniSeries,Archivo negro,Archivo negro,0.0,1997.0,1997.0,60,"Crime,Mystery,Thriller"
369,tt0220205,tvSeries,Chibi Maruko-chan,Chibi Maruko-chan,0.0,1995.0,,23,"Animation,Comedy,Family"
370,tt0220238,tvSeries,The Invisible Man,The Invisible Man,0.0,2000.0,2002.0,120,"Action,Comedy,Sci-Fi"
371,tt0220876,tvSeries,Casting Couch,Casting Couch,0.0,1999.0,,30,Game-Show
372,tt0221199,tvMiniSeries,Gardens of the World with Audrey Hepburn,Gardens of the World with Audrey Hepburn,0.0,1993.0,1994.0,30,Documentary
373,tt0221738,tvSeries,Colorina,Colorina,0.0,1980.0,1981.0,60,"Drama,Romance"
374,tt0222523,tvSeries,El amor tiene cara de mujer,El amor tiene cara de mujer,0.0,1994.0,,60,"Drama,Romance"
375,tt0222558,tvSeries,La fuerza del amor,La fuerza del amor,0.0,1990.0,1991.0,,"Drama,Romance"
376,tt0222560,tvSeries,GMTV,GMTV,0.0,1993.0,2010.0,205,"News,Talk-Show"
377,tt0222593,tvSeries,Mañana es primavera,Mañana es primavera,0.0,1982.0,,,"Drama,Romance"
378,tt0222685,tvSeries,Las aguas mansas,Las aguas mansas,0.0,1994.0,,60,"Drama,Romance"
379,tt0224452,tvSeries,The 11 O'Clock Show,The 11 O'Clock Show,0.0,1998.0,2000.0,30,Comedy
380,tt0224827,tvSeries,Friends Forever,Amigos X siempre,0.0,2000.0,2000.0,60,"Adventure,Family"
381,tt0224830,tvSeries,El amor tiene cara de mujer,El amor tiene cara de mujer,0.0,1964.0,1971.0,30,"Drama,Romance"
382,tt0224844,tvSeries,Castle Haven,Castle Haven,0.0,1969.0,1970.0,30,Drama
383,tt0224859,tvSeries,De pura sangre,De pura sangre,0.0,1985.0,1986.0,,"Drama,Mystery,Romance"
384,tt0224886,tvSeries,Los hermanos,Los hermanos,0.0,1965.0,,,"Drama,Romance"
385,tt0224887,tvSeries,Heti Hetes,Heti Hetes,0.0,1999.0,,60,"Comedy,Talk-Show"
386,tt0224941,tvSeries,Pasionaria,Pasionaria,0.0,1990.0,,60,"Drama,Romance"
387,tt0225805,tvSeries,Frente a la facultad,Frente a la facultad,0.0,1971.0,,60,"Drama,Romance"
388,tt0227869,tvSeries,El agujerito sin fin,El agujerito sin fin,0.0,1991.0,,,"Family,Game-Show,Talk-Show"
389,tt0227881,tvSeries,Forbidden Love,Los buscas de siempre,0.0,2000.0,2002.0,45,"Drama,Romance"
390,tt0227937,tvMiniSeries,The Old Curiosity Shop,The Old Curiosity Shop,0.0,1962.0,1963.0,25,Drama
391,tt0227940,tvSeries,Perfume de agonía,Perfume de agonía,0.0,1997.0,,,
392,tt0227952,tvSeries,Sorpresa y ½,Sorpresa y ½,0.0,1996.0,2001.0,180,"Comedy,Drama,Family"
393,tt0227958,tvSeries,Susana Giménez,Susana Giménez,0.0,1998.0,2024.0,60,"Music,Reality-TV,Talk-Show"
394,tt0229155,tvMiniSeries,The Promise,O Pagador de Promessas,0.0,1988.0,,,Drama
395,tt0229908,tvSeries,The Money Programme,The Money Programme,0.0,1966.0,,45,Documentary
396,tt0231033,tvSeries,Who Wants to Be a Millionaire?,Mi Rotze Lhiyot Millioner?,0.0,1999.0,2007.0,45,Game-Show
397,tt0231035,tvSeries,NBC Nightly News with Lester Holt,NBC Nightly News,0.0,1970.0,,30,News
398,tt0231040,tvSeries,"Policías, en el corazón de la calle","Policías, en el corazón de la calle",0.0,2000.0,2003.0,60,"Action,Adventure,Crime"
399,tt0235129,tvSeries,A Morta Sem Espelho,A Morta Sem Espelho,0.0,1963.0,,,
400,tt0235915,tvMiniSeries,The Century of Warfare,The Century of Warfare,0.0,1993.0,,50,"Documentary,History,War"
401,tt0235927,tvSeries,Judge Joe Brown,Judge Joe Brown,0.0,1998.0,2013.0,,"Crime,Reality-TV"
402,tt0236903,tvSeries,HermanSIC,HermanSIC,0.0,2000.0,,,Comedy
403,tt0236924,tvSeries,Sazae-san,Sazae-san,0.0,1969.0,,30,"Animation,Comedy,Family"
404,tt0239164,tvSeries,Channel 4 News,Channel 4 News,0.0,1982.0,,55,News
405,tt0240267,tvSeries,GameSpot TV,GameSpot TV,0.0,1998.0,2022.0,120,"Comedy,Reality-TV,Talk-Show"
406,tt0240272,tvSeries,Showtime at the Apollo,It's Showtime at the Apollo,0.0,1987.0,,,"Comedy,Music"
407,tt0241108,tvSeries,ITV Evening News,ITV Evening News,0.0,1999.0,,30,News
408,tt0241383,tvSeries,Doctors,Doctors,0.0,2000.0,2024.0,30,Drama
409,tt0242750,tvSeries,Padres e hijos,Padres e hijos,0.0,1993.0,,,"Drama,Family"
410,tt0244156,tvSeries,Quick Draw McGraw,Quick Draw McGraw,0.0,1959.0,1962.0,30,"Animation,Comedy,Family"
411,tt0244339,tvSeries,The Don Lane Show,The Don Lane Show,0.0,1975.0,1983.0,90,Comedy
412,tt0245614,tvSeries,Cruz de amor,Cruz de amor,0.0,1968.0,,30,"Drama,Romance"
413,tt0245633,tvSeries,International Cabaret,International Cabaret,0.0,1964.0,1978.0,,
414,tt0245641,tvSeries,Martín Garatuza,Martín Garatuza,0.0,1986.0,1986.0,30,
415,tt0246359,tvSeries,Comedy Now!,Comedy Now!,0.0,1997.0,,,Comedy
416,tt0246401,tvSeries,¡Ay cosita linda mamá!,¡Ay cosita linda mamá!,0.0,1998.0,,,
417,tt0247094,tvSeries,Extra,Extra,0.0,1994.0,,30,News
418,tt0247108,tvSeries,The War Next Door,The War Next Door,0.0,2000.0,2000.0,30,"Action,Comedy"
419,tt0247666,tvSeries,La reina de Queens,La reina de Queens,0.0,2000.0,,,
420,tt0247880,tvSeries,PBS News Hour,The Robert MacNeil Report,0.0,1975.0,,60,News
421,tt0249314,tvSeries,Ros na Rún,Ros na Rún,0.0,1996.0,,25,Drama
422,tt0250875,tvSeries,Kaun Banega Crorepati?,Kaun Banega Crorepati?,0.0,2000.0,,60,Game-Show
423,tt0250898,tvSeries,On the Spot,On the Spot,0.0,1953.0,1955.0,30,
424,tt0251503,tvSeries,The Thorn and the Rose,O Cravo e a Rosa,0.0,2000.0,2001.0,60,"Comedy,Drama,Romance"
425,tt0254031,tvSeries,I lampsi,I lampsi,0.0,1991.0,2005.0,30,Drama
426,tt0255149,tvSeries,Eternamente Manuela,Eternamente Manuela,0.0,1995.0,,,Romance
427,tt0255734,tvSeries,Grounded for Life,Grounded for Life,0.0,2001.0,2005.0,22,Comedy
428,tt0257301,tvSeries,Ebony/Jet Showcase,Ebony/Jet Showcase,0.0,1982.0,1993.0,30,Talk-Show
429,tt0257303,tvSeries,Firing Line,Firing Line,0.0,1966.0,2020.0,120,Talk-Show
430,tt0259158,tvSeries,Strip Poker,Strip Poker,0.0,1999.0,,,Game-Show
431,tt0259756,tvSeries,Amor en forma,Amor en forma,0.0,1998.0,,,
432,tt0259797,tvSeries,The Other Side,The Other Side,0.0,1979.0,,,"Biography,Drama"
433,tt0260618,tvSeries,Gardeners' World,Gardeners' World,0.0,1968.0,,30,Documentary
434,tt0260653,tvSeries,Sheep in the Big City,Sheep in the Big City,0.0,2000.0,2023.0,30,"Animation,Comedy,Family"
435,tt0262152,tvSeries,Breakfast,Breakfast,0.0,2000.0,,180,"News,Talk-Show"
436,tt0262163,tvSeries,Gran hermano,Gran hermano,0.0,2000.0,,,"Game-Show,Reality-TV"
437,tt0262955,tvSeries,Everyman,Everyman,0.0,1977.0,,50,Documentary
438,tt0262963,tvSeries,Field Trip Starring Inspector Gadget,Field Trip Starring Inspector Gadget,0.0,1996.0,,30,"Animation,Comedy,Family"
439,tt0262990,tvSeries,The Sky at Night,The Sky at Night,0.0,1957.0,,20,Documentary
440,tt0264267,tvSeries,Keynotes,Keynotes,0.0,1989.0,1992.0,30,
441,tt0266120,tvSeries,Barata de primavera,Barata de primavera,0.0,1975.0,,30,"Drama,Romance"
442,tt0266134,tvSeries,E! News,E! News,0.0,1991.0,,,News
443,tt0266145,tvSeries,Hallo Deutschland,Hallo Deutschland,0.0,1997.0,,,
444,tt0266153,tvSeries,J.J. Juez,J.J. Juez,0.0,1979.0,,30,
445,tt0266188,tvSeries,Secreto de confesión,Secreto de confesión,0.0,1980.0,1980.0,60,Drama
446,tt0266202,tvSeries,Video View,Video View,0.0,1990.0,1992.0,25,
447,tt0267154,tvSeries,Bookmark,Bookmark,0.0,1983.0,1999.0,50,Biography
448,tt0267170,tvSeries,Diggit,Diggit,0.0,1998.0,,135,"Family,Game-Show"
449,tt0267207,tvSeries,Points of View,Points of View,0.0,1961.0,,14,
450,tt0268792,tvSeries,Curtis Court,Curtis Court,0.0,2000.0,2001.0,30,Reality-TV
451,tt0268865,tvSeries,Los ángeles no lloran,Los ángeles no lloran,0.0,1996.0,,60,"Drama,Romance"
452,tt0270116,tvSeries,Charlie Rose,Charlie Rose,0.0,1991.0,2017.0,60,"News,Talk-Show"
453,tt0270118,tvSeries,Cheaters,Cheaters,0.0,2000.0,,30,Reality-TV
454,tt0270173,tvSeries,Un ángel en la ciudad,Un ángel en la ciudad,0.0,1980.0,,,"Drama,Romance"
455,tt0270764,tvSeries,Electric Playground,Electric Playground,0.0,1997.0,,,"Documentary,News"
456,tt0270804,tvSeries,Soccer AM,Soccer AM,0.0,1992.0,2023.0,180,"Comedy,Sport,Talk-Show"
457,tt0271054,tvSeries,María Emilia: Querida,María Emilia: Querida,0.0,1999.0,,44,"Drama,Romance"
458,tt0271322,tvSeries,Todos los días la misma historia,Todos los días la misma historia,0.0,1982.0,,,"Drama,Romance"
459,tt0271894,tvSeries,48 Hours,Forty Eight Hours,0.0,1988.0,,60,"Crime,Documentary"
460,tt0272417,tvSeries,Up All Night,USA Up All Night,0.0,1989.0,1998.0,,"Comedy,Drama,Horror"
461,tt0272697,tvSeries,Lenny Henry in Pieces,Lenny Henry in Pieces,0.0,2000.0,,30,Comedy
462,tt0273331,tvSeries,Big Brother,Big Brother,0.0,2000.0,,30,"Game-Show,Reality-TV"
463,tt0274692,tvSeries,Offroad TV,Offroad TV,0.0,2001.0,,,
464,tt0275133,tvSeries,The Huntley-Brinkley Report,The Huntley-Brinkley Report,0.0,1956.0,1970.0,30,News
465,tt0276654,tvSeries,Casino,Casino,0.0,1989.0,,50,"Game-Show,Music"
466,tt0276674,tvSeries,Küçük Besleme,Küçük Besleme,0.0,1999.0,2001.0,60,Drama
467,tt0276737,tvSeries,U,U,0.0,1991.0,,,"Documentary,Music,Reality-TV"
468,tt0277473,tvSeries,Breakfast with Frost,Breakfast with Frost,0.0,1993.0,2005.0,60,Talk-Show
469,tt0277489,tvSeries,Libertad condicionada,Libertad condicionada,0.0,1985.0,,60,"Drama,Romance"
470,tt0277499,tvSeries,La mujer frente al amor,La mujer frente al amor,0.0,1978.0,,,"Drama,Romance"
471,tt0278180,tvSeries,Courageous Cat and Minute Mouse,Courageous Cat and Minute Mouse,0.0,1960.0,1962.0,30,"Adventure,Animation,Comedy"
472,tt0278184,tvSeries,Droge voeding kassa 4,Droge voeding kassa 4,0.0,2001.0,2003.0,30,Comedy
473,tt0278201,tvSeries,Herencia de amor,Herencia de amor,0.0,1981.0,,60,"Drama,Romance"
474,tt0278212,tvSeries,Kyunki Saas Bhi Kabhi Bahu Thi,Kyunki Saas Bhi Kabhi Bahu Thi,0.0,2000.0,2008.0,30,"Comedy,Drama,Family"
475,tt0279600,tvSeries,Smallville,Smallville,0.0,2001.0,2017.0,60,"Action,Adventure,Drama"
476,tt0281415,tvSeries,Latin Love,Amor latino,0.0,2000.0,2000.0,60,"Drama,Mystery,Romance"
477,tt0281432,tvSeries,The Dead Zone,The Dead Zone,0.0,2002.0,2007.0,60,"Drama,Fantasy,Mystery"
478,tt0282291,tvSeries,Divorce Court,Divorce Court,0.0,1999.0,,30,"Crime,Drama,Reality-TV"
479,tt0282330,tvSeries,Supermarket Sweep,Supermarket Sweep,0.0,1965.0,1967.0,30,"Family,Game-Show"
480,tt0283172,tvSeries,Bargain Hunt,Bargain Hunt,0.0,2000.0,,30,Game-Show
481,tt0283203,tvSeries,Mutant X,Mutant X,0.0,2001.0,2004.0,60,"Action,Adventure,Drama"
482,tt0283206,tvSeries,Obsesión,Obsesión,0.0,1996.0,,,Drama
483,tt0283226,tvSeries,Totally Spies!,Totally Spies!,0.0,2001.0,2024.0,22,"Action,Adventure,Animation"
484,tt0283767,tvSeries,One O'Clock News,One O'Clock News,0.0,1986.0,,30,News
485,tt0283778,tvSeries,Popstars: Canada,Popstars: Canada,0.0,2001.0,2003.0,,
486,tt0283783,tvSeries,Prince Mackaroo,Prince Mackaroo,0.0,1998.0,,30,Animation
487,tt0283794,tvSeries,Six O'Clock News,Six O'Clock News,0.0,1984.0,,30,News
488,tt0284723,tvSeries,O Direito de Nascer,O Direito de Nascer,0.0,2001.0,,36,Drama
489,tt0284767,tvSeries,The Factor,The O'Reilly Factor,0.0,1996.0,2017.0,60,"News,Talk-Show"
490,tt0284798,tvSeries,World Championship Snooker,World Championship Snooker,0.0,1973.0,,,Sport
491,tt0285331,tvSeries,24,24,0.0,2001.0,2010.0,45,"Action,Crime,Drama"
492,tt0286348,tvSeries,Brisant,Brisant,0.0,1994.0,,30,Documentary
493,tt0286351,tvSeries,"Cándido Pérez, Dr.","Cándido Pérez, Dr.",0.0,1987.0,,30,Comedy
494,tt0286506,tvEpisode,Bianchi Bandinelli e... la Colonna Traiana,Bianchi Bandinelli e... la Colonna Traiana,0.0,1972.0,,19,"Documentary,Talk-Show"
495,tt0287246,tvSeries,Maru a la tarde,Maru a la tarde,0.0,2001.0,2002.0,120,"Comedy,Family"
496,tt0288937,tvSeries,Degrassi: The Next Generation,Degrassi: The Next Generation,0.0,2001.0,2015.0,30,"Drama,Romance"
497,tt0289032,tvSeries,Vidas prestadas,Vidas prestadas,0.0,2000.0,,60,"Drama,Romance"
